ID_Individu,Departement,Milieu,Genre,Tranche_Age,Age,Niveau_Education,Secteur_Activite,Revenu_Mensuel_HTG,Possede_Telephone,Possede_Smartphone,Acces_Internet,Acte_Naissance,CIN_Carte_Identite,NIF_Matricule_Fiscal,Titre_Propriete,Statut_Logement,Source_Energie,Implique_Agriculture,Niveau_Inclusion_Financiere,Compte_Bancaire,Credit_Formel,Montant_Credit_Formel_HTG,Credit_Informel,Epargne_Formelle,Membre_Tontine_Sol,Mobile_Money,Planification_Financiere,Controle_Depenses,Manque_Argent_Frequent,Raison_Principale_Manque_Argent,Besoin_Education_Financiere,Jamais_Eu_Credit_Formel,Poids_Sondage,Cluster,Profil,X_pca_PC1,X_pca_PC2,X_pca_PC3
HTI2018_4153,Aire Métropolitaine,Urbain,Homme,25-34,29,Secondaire,Commerce informel,1085,Non,Non,Non,Oui,Oui,Non,Non,Locataire,Connexion illégale,Non,Autre formel (non-bancaire),Non,Non,0,Non,Non,Non,Non,Toujours,Contrôle total,Oui,Pas assez de revenu,Comment investir,Oui,1.5453,5,Commerçants informels,0.8351463204084163,0.7806427970046536,1.5262950224990832
HTI2018_4154,Aire Métropolitaine,Urbain,Femme,60+,77,Secondaire,Services/Transport,13501,Oui,Oui,Non,Oui,Non,Non,Non,Locataire,Connexion illégale,Non,Informel seulement,Non,Non,0,Non,Non,Oui,Oui,Toujours,Aucun contrôle,Non,Sans objet,Comment budgétiser,Oui,2.6821,1,Prestataires de services,1.3847908301468004,-0.6859819756457538,0.27848161818480116
HTI2018_4155,Nord,Urbain,Homme,45-60,58,Primaire,Sans activité/Ménage,1923,Oui,Non,Non,Oui,Oui,Oui,Oui,Propriétaire,Connexion illégale,Non,Exclus financièrement,Non,Non,0,Non,Non,Non,Non,Jamais,Contrôle total,Oui,Pas assez de revenu,Comment obtenir un prêt,Oui,3.0417,4,Ménages sans revenus,-1.744566284332185,1.2274924943165062,0.03560325561179688
HTI2018_4156,Aire Métropolitaine,Urbain,Femme,25-34,34,Secondaire,Commerce informel,5388,Oui,Oui,Non,Oui,Oui,Oui,Non,Locataire,Connexion illégale,Non,Informel seulement,Non,Non,0,Oui,Non,Non,Oui,Souvent,Contrôle avec d'autres,Non,Sans objet,Comment budgétiser,Oui,2.9166,5,Commerçants informels,1.4373135308559388,0.002373539961114663,1.6405686042038192
HTI2018_4157,Nord,Rural,Femme,60+,79,Non scolarisé,Agriculture/Élevage,6881,Oui,Oui,Oui,Oui,Oui,Non,Non,Propriétaire,Aucune source,Oui,Autre formel (non-bancaire),Non,Non,0,Non,Non,Non,Non,Souvent,Ne sait pas,Oui,Revenu irrégulier,Comment obtenir un prêt,Oui,3.0158,0,Agriculteurs vulnérables,-0.38061403368258984,-0.9745363193288893,-1.2738332554108236
HTI2018_4158,Nippes,Urbain,Homme,18-24,23,Secondaire,Agriculture/Élevage,604,Oui,Non,Non,Oui,Non,Non,Non,Habitation avec propriétaire,Connexion individuelle,Oui,Exclus financièrement,Non,Non,0,Non,Non,Non,Non,Souvent,Contrôle total,Oui,Dépenses imprévues,Comment épargner,Oui,3.0228,0,Agriculteurs vulnérables,-1.4506648789432692,-0.7492990607817815,-0.9159271199708178
HTI2018_4159,Sud,Urbain,Femme,25-34,31,Secondaire,Emploi salarié formel,3608,Oui,Oui,Oui,Oui,Oui,Oui,Non,Propriétaire,Connexion illégale,Non,Bancarisé,Oui,Non,0,Non,Oui,Oui,Non,Toujours,Contrôle avec d'autres,Non,Sans objet,Comment budgétiser,Oui,2.8852,3,Salariés formels,3.651461709079141,1.7761784348049137,-1.6314964474861882
HTI2018_4161,Ouest (reste),Urbain,Femme,35-44,36,Non scolarisé,Commerce informel,7286,Non,Non,Non,Oui,Oui,Non,Non,Locataire,Connexion illégale,Non,Bancarisé,Oui,Non,0,Non,Oui,Oui,Non,Souvent,Contrôle total,Non,Sans objet,Comment budgétiser,Oui,2.044,5,Commerçants informels,2.424774982235234,0.3930141496811727,1.0120033556875143
HTI2018_4162,Centre,Rural,Femme,25-34,30,Non scolarisé,Artisanat/Production,1367,Non,Non,Non,Oui,Oui,Oui,Oui,Propriétaire,Aucune source,Non,Autre formel (non-bancaire),Non,Non,0,Non,Non,Oui,Non,Jamais,Contrôle total,Oui,Revenu irrégulier,Comment épargner,Oui,3.2433,2,Artisans,-0.31639263553373936,-0.36810597093037706,-0.024221295358469595
HTI2018_4164,Artibonite,Urbain,Femme,25-34,34,Primaire,Agriculture/Élevage,1636,Oui,Non,Non,Oui,Non,Non,Non,Propriétaire,Connexion illégale,Oui,Exclus financièrement,Non,Non,0,Non,Non,Oui,Non,Jamais,Ne sait pas,Oui,Pas assez de revenu,Comment budgétiser,Oui,2.8854,0,Agriculteurs vulnérables,-1.694865393095788,-1.6659447729508556,-0.4837315500589157
HTI2018_4165,Sud,Urbain,Homme,25-34,30,Primaire,Services/Transport,1848,Non,Non,Non,Oui,Oui,Non,Non,Locataire,Connexion illégale,Oui,Exclus financièrement,Non,Non,0,Non,Non,Oui,Non,Jamais,Contrôle total,Non,Sans objet,Comment budgétiser,Oui,3.0694,1,Prestataires de services,0.09309522228096408,-1.0114920208679754,0.11218399147634009
HTI2018_4166,Aire Métropolitaine,Urbain,Homme,60+,62,Primaire,Sans activité/Ménage,202,Oui,Non,Non,Oui,Oui,Non,Non,Habitation avec propriétaire,Connexion illégale,Non,Autre formel (non-bancaire),Non,Non,0,Oui,Non,Non,Non,Jamais,Contrôle avec d'autres,Oui,Médicaments/Santé,Comment investir,Oui,1.803,4,Ménages sans revenus,-1.7104144247954347,2.170964769903199,-0.05656358914636459
HTI2018_4167,Grand-Anse,Rural,Femme,45-60,59,Secondaire,Agriculture/Élevage,1599,Non,Non,Non,Oui,Non,Non,Non,Propriétaire,Aucune source,Oui,Exclus financièrement,Non,Non,0,Non,Non,Oui,Non,Pas souvent,Contrôle total,Oui,Pas assez de revenu,Ne sait pas/Aucun besoin,Oui,1.1258,0,Agriculteurs vulnérables,-1.3822850228339099,-1.2657427071094487,-0.2935371672195592
HTI2018_4168,Artibonite,Urbain,Homme,25-34,25,Primaire,Agriculture/Élevage,2685,Non,Non,Non,Oui,Oui,Non,Non,Locataire,Connexion illégale,Oui,Exclus financièrement,Non,Non,0,Non,Non,Non,Non,Toujours,Contrôle total,Non,Sans objet,Comment obtenir un prêt,Oui,0.9325,0,Agriculteurs vulnérables,-0.46841145705469417,-1.0787453939591434,-1.0963777802232415
HTI2018_4169,Aire Métropolitaine,Urbain,Homme,25-34,30,Secondaire,Sans activité/Ménage,135,Non,Non,Non,Oui,Oui,Non,Non,Propriétaire,Connexion illégale,Non,Autre formel (non-bancaire),Non,Non,0,Non,Non,Oui,Non,Jamais,Aucun contrôle,Oui,Pas assez de revenu,Comment budgétiser,Oui,2.6276,4,Ménages sans revenus,-1.449615692759372,2.557057326767395,0.4367243380984554
HTI2018_4170,Nord,Rural,Femme,18-24,18,Non scolarisé,Agriculture/Élevage,1540,Oui,Non,Non,Oui,Oui,Non,Non,Locataire,Connexion illégale,Oui,Autre formel (non-bancaire),Non,Non,0,Oui,Non,Oui,Non,Jamais,Contrôle total,Oui,Revenu irrégulier,Comment épargner,Oui,2.8025,0,Agriculteurs vulnérables,-1.018871781575915,-1.104749151160541,-0.6898362104241352
HTI2018_4171,Nord,Urbain,Homme,35-44,43,Secondaire,Agriculture/Élevage,2352,Oui,Non,Non,Oui,Non,Non,Non,Logement gratuit,Connexion illégale,Oui,Exclus financièrement,Non,Non,0,Non,Non,Oui,Non,Souvent,Contrôle avec d'autres,Non,Sans objet,Comment épargner,Oui,1.6193,0,Agriculteurs vulnérables,-0.7297982210250447,-1.4420517824551418,-0.4138935772009136
HTI2018_4172,Aire Métropolitaine,Urbain,Femme,45-60,51,Secondaire,Commerce informel,971,Oui,Non,Non,Oui,Non,Non,Non,Locataire,Connexion illégale,Oui,Bancarisé,Oui,Non,0,Non,Oui,Oui,Oui,Pas souvent,Contrôle avec d'autres,Oui,Frais de scolarité,Comment investir,Oui,0.976,5,Commerçants informels,1.8639216137557313,1.4585732678801675,1.311524972253249
HTI2018_4173,Centre,Rural,Femme,18-24,23,Non scolarisé,Artisanat/Production,4454,Non,Non,Non,Oui,Oui,Non,Oui,Propriétaire,Aucune source,Non,Exclus financièrement,Non,Non,0,Non,Non,Non,Non,Jamais,Contrôle total,Non,Sans objet,Comment épargner,Oui,1.6646,2,Artisans,-0.22483490448933074,-1.2398583014458548,-0.5198737253436903
HTI2018_4174,Artibonite,Rural,Femme,35-44,39,Primaire,Emploi salarié formel,7710,Non,Non,Non,Oui,Oui,Non,Non,Habitation avec propriétaire,Aucune source,Non,Bancarisé,Oui,Non,0,Non,Oui,Oui,Non,Jamais,Contrôle total,Non,Sans objet,Comment obtenir un prêt,Oui,3.3334,3,Salariés formels,3.31498987222285,0.9692588487258913,-1.8537634120618085
HTI2018_4175,Ouest (reste),Urbain,Femme,18-24,23,Primaire,Commerce informel,5159,Oui,Non,Non,Oui,Oui,Non,Non,Copropriétaire,Connexion illégale,Non,Autre formel (non-bancaire),Non,Non,0,Non,Non,Oui,Non,Jamais,Contrôle total,Oui,Pas assez de revenu,Comment budgétiser,Oui,2.9597,5,Commerçants informels,0.664634257094353,-0.3649845191606265,1.891284720037229
HTI2018_4176,Grand-Anse,Urbain,Femme,35-44,35,Primaire,Services/Transport,7641,Non,Non,Non,Oui,Oui,Non,Non,Propriétaire,Connexion individuelle,Non,Bancarisé,Oui,Non,0,Non,Oui,Non,Non,Toujours,Contrôle total,Oui,Frais de scolarité,Comment investir,Oui,2.558,1,Prestataires de services,2.3301261054211038,1.0411429524588325,-1.201845785565787
HTI2018_4177,Sud,Urbain,Femme,45-60,58,Secondaire,Services/Transport,5215,Non,Non,Non,Oui,Oui,Non,Non,Propriétaire,Connexion individuelle,Non,Bancarisé,Oui,Non,0,Non,Oui,Non,Non,Jamais,Contrôle avec d'autres,Oui,Frais de scolarité,Comment investir,Oui,2.6483,1,Prestataires de services,2.2137478701581648,1.0925208796756756,-1.1905069979683742
HTI2018_4178,Aire Métropolitaine,Rural,Homme,18-24,19,Non scolarisé,Agriculture/Élevage,1920,Oui,Non,Non,Non,Oui,Non,Non,Copropriétaire,Panneau solaire,Oui,Bancarisé,Oui,Non,0,Non,Oui,Oui,Non,Jamais,Contrôle total,Non,Sans objet,Comment investir,Oui,3.0909,0,Agriculteurs vulnérables,0.9264899712051332,-0.09144447737337498,-1.7355158374297517
HTI2018_4179,Nord-Ouest,Rural,Femme,15-17,17,Primaire,Sans activité/Ménage,532,Non,Non,Non,Oui,Non,Non,Non,Propriétaire,Aucune source,Non,Exclus financièrement,Non,Non,0,Non,Non,Non,Non,Souvent,Contrôle total,Non,Sans objet,Comment investir,Oui,2.525,4,Ménages sans revenus,-1.7298400348456795,1.146460761144444,-0.10271074336050333
HTI2018_4180,Ouest (reste),Urbain,Femme,35-44,41,Secondaire,Sans activité/Ménage,274,Non,Non,Non,Oui,Non,Non,Non,Propriétaire,Connexion illégale,Oui,Exclus financièrement,Non,Non,0,Non,Non,Oui,Non,Jamais,Ne sait pas,Non,Sans objet,Comment épargner,Oui,3.4015,4,Ménages sans revenus,-1.8803083124159095,1.2089651431413797,0.5574668893582945
HTI2018_4182,Aire Métropolitaine,Urbain,Homme,45-60,59,Secondaire,Commerce informel,2329,Oui,Non,Non,Oui,Non,Oui,Non,Locataire,Connexion illégale,Non,Autre formel (non-bancaire),Non,Non,0,Non,Non,Non,Non,Souvent,Contrôle avec d'autres,Non,Sans objet,Comment investir,Oui,0.9659,5,Commerçants informels,1.025082707337178,-0.14163266832948473,1.3779096737305367
HTI2018_4183,Nord-Est,Rural,Homme,60+,67,Supérieur/Professionnel,Services/Transport,2694,Non,Non,Non,Non,Oui,Oui,Non,Propriétaire,Aucune source,Non,Autre formel (non-bancaire),Non,Non,0,Non,Non,Non,Non,Toujours,Contrôle avec d'autres,Oui,Pas assez de revenu,Comment épargner,Oui,0.88,1,Prestataires de services,1.2310960193002143,0.7318487133890574,-0.20187904882061436
HTI2018_4184,Nippes,Rural,Homme,45-60,49,Primaire,Commerce informel,2017,Oui,Non,Non,Oui,Non,Oui,Non,Propriétaire,Aucune source,Non,Exclus financièrement,Non,Non,0,Non,Non,Non,Non,Souvent,Contrôle total,Oui,Pas assez de revenu,Comment obtenir un prêt,Oui,0.8921,5,Commerçants informels,-0.4257607957037896,-0.758095684932419,1.6500574287169782
HTI2018_4185,Ouest (reste),Urbain,Femme,18-24,21,Non scolarisé,Services/Transport,3759,Oui,Non,Non,Oui,Oui,Oui,Oui,Habitation avec propriétaire,Connexion illégale,Non,Exclus financièrement,Non,Non,0,Non,Non,Non,Non,Souvent,Contrôle avec d'autres,Non,Sans objet,Comment épargner,Oui,3.2924,1,Prestataires de services,0.2389278421934483,-1.093900551610205,-0.5244232877472853
HTI2018_4186,Aire Métropolitaine,Urbain,Homme,25-34,32,Secondaire,Emploi salarié formel,11207,Oui,Non,Non,Oui,Oui,Oui,Non,Locataire,Connexion individuelle,Non,Autre formel (non-bancaire),Non,Non,0,Non,Non,Non,Non,Pas souvent,Contrôle total,Non,Sans objet,Ne sait pas/Aucun besoin,Oui,2.306,3,Salariés formels,2.485607384903549,0.32290426044007176,-1.5771365712604177
HTI2018_4187,Aire Métropolitaine,Urbain,Homme,35-44,35,Primaire,Services/Transport,7096,Oui,Non,Non,Non,Non,Oui,Non,Propriétaire,Connexion illégale,Non,Autre formel (non-bancaire),Non,Non,0,Non,Non,Oui,Non,Toujours,Contrôle total,Non,Sans objet,Comment épargner,Oui,1.9769,1,Prestataires de services,1.0564108835792243,-0.8572952363009201,-0.012904050168071045
HTI2018_4189,Aire Métropolitaine,Urbain,Femme,45-60,47,Secondaire,Artisanat/Production,2496,Non,Non,Non,Oui,Oui,Oui,Non,Propriétaire,Connexion illégale,Non,Autre formel (non-bancaire),Non,Non,0,Non,Non,Non,Non,Souvent,Aucun contrôle,Non,Sans objet,Comment budgétiser,Oui,2.7037,2,Artisans,1.0085572491239796,0.25839783695329277,-0.43800795951564186
HTI2018_4190,Aire Métropolitaine,Urbain,Femme,35-44,37,Supérieur/Professionnel,Commerce informel,8480,Non,Non,Non,Oui,Oui,Non,Oui,Propriétaire,Connexion illégale,Non,Autre formel (non-bancaire),Non,Non,0,Non,Non,Oui,Non,Pas souvent,Contrôle avec d'autres,Non,Sans objet,Comment budgétiser,Oui,3.2368,5,Commerçants informels,1.8326704733475099,0.017759929998798992,2.033967723450705
HTI2018_4191,Nord-Est,Urbain,Homme,25-34,26,Primaire,Agriculture/Élevage,1589,Oui,Non,Non,Oui,Oui,Oui,Non,Logement gratuit,Connexion individuelle,Oui,Autre formel (non-bancaire),Non,Non,0,Non,Non,Non,Non,Pas souvent,Contrôle avec d'autres,Oui,Pas assez de revenu,Ne sait pas/Aucun besoin,Oui,3.1942,0,Agriculteurs vulnérables,-0.5119457598869511,-0.41085357758245056,-1.2990088447315697
HTI2018_4192,Ouest (reste),Rural,Femme,45-60,58,Primaire,Agriculture/Élevage,1540,Oui,Non,Non,Oui,Non,Non,Non,Locataire,Aucune source,Oui,Informel seulement,Non,Non,0,Non,Non,Oui,Non,Jamais,Contrôle avec d'autres,Non,Sans objet,Ne sait pas/Aucun besoin,Oui,1.19,0,Agriculteurs vulnérables,-0.9270798073761927,-1.590979736894056,-0.7152666092270614
HTI2018_4193,Artibonite,Urbain,Homme,45-60,60,Primaire,Emploi salarié formel,11907,Non,Non,Non,Oui,Non,Non,Non,Locataire,Connexion illégale,Non,Exclus financièrement,Non,Non,0,Non,Oui,Non,Non,Souvent,Contrôle avec d'autres,Non,Sans objet,Comment investir,Oui,1.6853,3,Salariés formels,2.2161880531397977,-0.01897559147339212,-1.968344635571489
HTI2018_4194,Aire Métropolitaine,Urbain,Homme,35-44,37,Supérieur/Professionnel,Emploi salarié formel,14418,Oui,Oui,Oui,Oui,Non,Non,Non,Locataire,Connexion individuelle,Non,Autre formel (non-bancaire),Non,Non,0,Non,Non,Non,Oui,Pas souvent,Contrôle total,Non,Sans objet,Comment obtenir un prêt,Oui,2.694,3,Salariés formels,2.7787125405444137,0.471231524948069,-1.4873928325375112
HTI2018_4195,Aire Métropolitaine,Rural,Femme,45-60,60,Non scolarisé,Sans activité/Ménage,0,Oui,Non,Non,Oui,Non,Non,Non,Propriétaire,Connexion illégale,Non,Exclus financièrement,Non,Non,0,Non,Non,Oui,Non,Pas souvent,Contrôle total,Oui,Dépenses imprévues,Comment investir,Oui,1.324,4,Ménages sans revenus,-4.189779435664358,2.2111164013853264,0.52819593085251
HTI2018_4196,Aire Métropolitaine,Rural,Femme,18-24,19,Primaire,Agriculture/Élevage,1540,Non,Non,Non,Oui,Oui,Oui,Non,Locataire,Connexion illégale,Oui,Autre formel (non-bancaire),Non,Non,0,Non,Non,Non,Non,Toujours,Contrôle avec d'autres,Oui,Revenu irrégulier,Comment budgétiser,Oui,2.3805,0,Agriculteurs vulnérables,-0.34114764447348017,-0.18286398828368905,-1.2230536686797646
HTI2018_4197,Ouest (reste),Urbain,Homme,45-60,50,Secondaire,Artisanat/Production,3380,Non,Non,Non,Oui,Non,Non,Non,Propriétaire,EDH/Connexion collective,Non,Exclus financièrement,Non,Non,0,Non,Non,Oui,Non,Toujours,Contrôle avec d'autres,Oui,Pas assez de revenu,Comment épargner,Oui,2.9914,2,Artisans,-0.3829636019095767,-0.6361559932698263,0.5986629920141993
HTI2018_4198,Centre,Rural,Homme,35-44,41,Primaire,Agriculture/Élevage,373,Oui,Non,Non,Oui,Non,Oui,Non,Propriétaire,Connexion illégale,Oui,Exclus financièrement,Non,Non,0,Non,Non,Non,Non,Souvent,Contrôle avec d'autres,Oui,Pas assez de revenu,Ne sait pas/Aucun besoin,Oui,2.1095,0,Agriculteurs vulnérables,-1.8509571160305553,-0.9494458664523687,-0.9981773523882601
HTI2018_4199,Nippes,Urbain,Homme,25-34,32,Non scolarisé,Agriculture/Élevage,2549,Oui,Non,Non,Oui,Oui,Non,Non,Locataire,Connexion illégale,Oui,Bancarisé,Oui,Non,0,Non,Oui,Non,Non,Jamais,Contrôle total,Oui,Pas assez de revenu,Comment épargner,Oui,3.3444,0,Agriculteurs vulnérables,0.5781155644639132,0.20129187010889482,-2.178217437888341
HTI2018_4200,Nippes,Rural,Homme,45-60,56,Primaire,Agriculture/Élevage,685,Oui,Non,Oui,Oui,Non,Non,Non,Propriétaire,Aucune source,Oui,Exclus financièrement,Non,Non,0,Non,Oui,Non,Non,Pas souvent,Aucun contrôle,Oui,NSP/Autre,Comment épargner,Oui,1.644,0,Agriculteurs vulnérables,-0.8330395846154366,-0.3520034441309393,-1.6270793915983515
HTI2018_4201,Grand-Anse,Urbain,Femme,45-60,49,Secondaire,Sans activité/Ménage,1852,Oui,Non,Oui,Oui,Oui,Oui,Non,Propriétaire,Connexion illégale,Non,Bancarisé,Oui,Non,0,Non,Non,Oui,Non,Pas souvent,Contrôle avec d'autres,Oui,Pas assez de revenu,Ne sait pas/Aucun besoin,Oui,1.6653,4,Ménages sans revenus,-0.3782308133003205,2.3279411395820913,0.3947606053310196
HTI2018_4202,Ouest (reste),Urbain,Homme,18-24,19,Secondaire,Sans activité/Ménage,1166,Oui,Non,Non,Oui,Oui,Non,Non,Locataire,Connexion illégale,Non,Exclus financièrement,Non,Non,0,Non,Non,Non,Non,Souvent,Contrôle avec d'autres,Oui,Pas assez de revenu,Comment épargner,Oui,2.7393,4,Ménages sans revenus,-1.394609969486406,1.8840759128442721,0.16740452668775715
HTI2018_4203,Nord,Urbain,Femme,25-34,30,Secondaire,Services/Transport,5901,Oui,Oui,Oui,Oui,Non,Non,Non,Propriétaire,Connexion illégale,Oui,Exclus financièrement,Non,Non,0,Non,Non,Non,Oui,Jamais,Contrôle avec d'autres,Non,Sans objet,Comment obtenir un prêt,Oui,2.491,1,Prestataires de services,0.6668521698889861,-0.9095072361487326,-0.4065733630274201
HTI2018_4204,Sud,Urbain,Homme,18-24,20,Primaire,Agriculture/Élevage,1998,Oui,Oui,Oui,Oui,Oui,Non,Non,Propriétaire,Panneau solaire,Oui,Informel seulement,Non,Non,0,Non,Non,Non,Non,Jamais,Contrôle avec d'autres,Oui,Pas assez de revenu,Comment investir,Oui,2.6114,0,Agriculteurs vulnérables,-0.8898497856992374,-0.848253350714405,-1.2229894678149789
HTI2018_4205,Aire Métropolitaine,Rural,Homme,15-17,15,Non scolarisé,Emploi salarié formel,8992,Oui,Non,Non,Oui,Non,Non,Oui,Propriétaire,Panneau solaire,Non,Bancarisé,Oui,Non,0,Non,Non,Non,Non,Pas souvent,Aucun contrôle,Oui,Frais de scolarité,Comment budgétiser,Oui,1.6034,3,Salariés formels,1.4965302835408796,-0.14930529242002763,-1.8218143721574245
HTI2018_4206,Aire Métropolitaine,Urbain,Femme,18-24,19,Primaire,Commerce informel,5546,Non,Non,Non,Oui,Non,Non,Non,Habitation avec propriétaire,Connexion individuelle,Non,Bancarisé,Oui,Non,0,Non,Oui,Oui,Non,Pas souvent,Contrôle total,Non,Sans objet,Comment obtenir un prêt,Oui,2.1657,5,Commerçants informels,2.215806760069067,0.24425446205359236,1.034205298863911
HTI2018_4207,Sud,Urbain,Femme,25-34,28,Primaire,Commerce informel,4151,Non,Non,Non,Oui,Oui,Non,Non,Propriétaire,Connexion illégale,Non,Autre formel (non-bancaire),Non,Non,0,Oui,Non,Oui,Non,Pas souvent,Contrôle total,Oui,Pas assez de revenu,Comment épargner,Oui,3.4912,5,Commerçants informels,0.5770170474044971,-0.3439845550220547,2.1095406036533935
HTI2018_4208,Ouest (reste),Rural,Homme,18-24,18,Primaire,Agriculture/Élevage,636,Non,Non,Non,Oui,Oui,Oui,Non,Propriétaire,Aucune source,Oui,Autre formel (non-bancaire),Non,Non,0,Non,Non,Non,Non,Pas souvent,Contrôle total,Non,Sans objet,Comment épargner,Oui,3.2088,0,Agriculteurs vulnérables,-0.27777126775195843,-0.39853125943854,-1.4567491575681524
HTI2018_4209,Nippes,Urbain,Homme,25-34,32,Secondaire,Commerce informel,4151,Oui,Oui,Oui,Oui,Oui,Oui,Non,Propriétaire,Connexion illégale,Oui,Bancarisé,Oui,Non,0,Non,Oui,Non,Non,Toujours,Aucun contrôle,Oui,Frais de scolarité,Comment investir,Oui,0.9909,5,Commerçants informels,2.490943407185432,1.6025501303974115,0.7980600005216079
HTI2018_4210,Aire Métropolitaine,Urbain,Homme,15-17,17,Primaire,Commerce informel,4151,Non,Non,Non,Non,Oui,Non,Non,Logement gratuit,Connexion illégale,Non,Informel seulement,Non,Non,0,Non,Non,Oui,Non,Jamais,Contrôle avec d'autres,Oui,Pas assez de revenu,Ne sait pas/Aucun besoin,Oui,3.3866,5,Commerçants informels,0.2609574196344668,-0.5905564335385458,2.0086304472564156
HTI2018_4211,Aire Métropolitaine,Urbain,Homme,45-60,56,Secondaire,Services/Transport,3939,Oui,Oui,Oui,Oui,Oui,Oui,Non,Locataire,Connexion illégale,Non,Bancarisé,Oui,Non,0,Non,Non,Oui,Non,Jamais,Contrôle total,Oui,Pas assez de revenu,Comment épargner,Oui,3.1563,1,Prestataires de services,1.1285835312717496,0.14201892998914165,0.021854977928701984
HTI2018_4212,Artibonite,Rural,Homme,35-44,39,Secondaire,Agriculture/Élevage,18,Oui,Non,Non,Oui,Oui,Non,Non,Locataire,Aucune source,Oui,Exclus financièrement,Non,Non,0,Non,Oui,Oui,Non,Pas souvent,Contrôle avec d'autres,Non,Sans objet,Comment épargner,Oui,2.9543,0,Agriculteurs vulnérables,-0.7079017719489958,0.8397976550345512,-1.084334984983264
HTI2018_4213,Nord,Urbain,Homme,35-44,41,Supérieur/Professionnel,Agriculture/Élevage,4182,Non,Non,Non,Oui,Oui,Non,Non,Propriétaire,Connexion individuelle,Oui,Bancarisé,Oui,Non,0,Non,Oui,Oui,Non,Toujours,Contrôle total,Oui,Pas assez de revenu,Comment budgétiser,Oui,2.2643,0,Agriculteurs vulnérables,1.6806396885299195,1.1482457763016638,-1.1024251656398734
HTI2018_4214,Ouest (reste),Urbain,Femme,35-44,37,Primaire,Commerce informel,1706,Non,Non,Non,Oui,Oui,Oui,Non,Copropriétaire,Connexion individuelle,Non,Exclus financièrement,Non,Non,0,Non,Non,Non,Non,Pas souvent,Ne sait pas,Non,Sans objet,Comment épargner,Oui,1.0469,5,Commerçants informels,0.2485352331544644,-0.6102547568231453,1.4606686958221269
HTI2018_4215,Ouest (reste),Urbain,Femme,35-44,42,Secondaire,Commerce informel,4151,Non,Non,Non,Oui,Non,Non,Non,Propriétaire,Connexion illégale,Non,Autre formel (non-bancaire),Non,Non,0,Oui,Non,Non,Non,Pas souvent,Contrôle avec d'autres,Non,Sans objet,Comment investir,Oui,2.9784,5,Commerçants informels,0.9890783195917335,-0.508829412751562,1.4788114770013299
HTI2018_4216,Sud,Rural,Femme,45-60,48,Primaire,Artisanat/Production,2756,Non,Non,Non,Oui,Oui,Non,Non,Propriétaire,Connexion illégale,Non,Exclus financièrement,Non,Non,0,Non,Oui,Oui,Non,Pas souvent,Contrôle avec d'autres,Oui,Revenu irrégulier,Comment obtenir un prêt,Oui,2.4064,2,Artisans,0.4407227477253014,0.16458630268504498,-0.19761011619892896
HTI2018_4217,Aire Métropolitaine,Urbain,Homme,35-44,35,Secondaire,Emploi salarié formel,14063,Oui,Oui,Oui,Oui,Oui,Oui,Non,Habitation avec propriétaire,Connexion illégale,Non,Autre formel (non-bancaire),Non,Non,0,Non,Non,Oui,Non,Jamais,Contrôle total,Non,Sans objet,Comment épargner,Oui,3.078,3,Salariés formels,2.4047397991575514,-0.001330215350704549,-1.0097167140368721
